X Y Z VelX VelY VelZ M year r
4.222283515255636388e+00 2.600132414087360289e+00 -8.319103395297536285e-02 -4.057047831100306021e-03 6.783298594239162323e-03 4.936432437800892040e-05 1.451199803342389671e+01 2.673727581512930101e+03 4.959363608580987126e+00
4.177229141540928836e+00 2.674056724451340905e+00 -8.263820288737325215e-02 -4.168619907840044603e-03 6.713240848950281260e-03 5.156706026953936203e-05 1.542138619650319598e+01 2.673760531512929902e+03 4.960509221753211406e+00
4.130937319679719444e+00 2.747237766204889908e+00 -8.206105237398451935e-02 -4.278952386327667702e-03 6.641246207839977822e-03 5.375426637907100992e-05 1.633120695817800083e+01 2.673793481512929702e+03 4.961722735048969213e+00
4.083419366663927796e+00 2.819655667241852015e+00 -8.145971698273395123e-02 -4.388011658221406888e-03 6.567336601173361967e-03 5.592527646243498706e-05 1.724148528274936965e+01 2.673826431512929503e+03 4.963003877829033961e+00
4.034686892356837973e+00 2.891290695034652636e+00 -8.083433691964660162e-02 -4.495764503010565676e-03 6.491534542532606707e-03 5.807942920892881909e-05 1.815224605108858924e+01 2.673859381512929303e+03 4.964352363861300077e+00
3.984751798958935165e+00 2.962123260001961800e+00 -8.018505802849926201e-02 -4.602178098134798202e-03 6.413863121959073599e-03 6.021606844275829762e-05 1.906351405581465031e+01 2.673892331512929104e+03 4.965767891301622328e+00
3.933626280469940006e+00 3.032133918924695415e+00 -7.951203179256308151e-02 -4.707220028982171504e-03 6.334345998919905900e-03 6.233454332291450792e-05 1.997531399644232408e+01 2.673925281512928905e+03 4.967250142674232372e+00
3.881322822144512852e+00 3.101303378412046285e+00 -7.881541533639986608e-02 -4.810858298762986027e-03 6.253007395101071314e-03 6.443420854142691142e-05 2.088767047449973902e+01 2.673958231512928705e+03 4.968798784851774286e+00
3.827854199939290325e+00 3.169612498419009494e+00 -7.809537142767390694e-02 -4.913061338256303860e-03 6.169872087029237839e-03 6.651442451993001272e-05 2.180060798861404692e+01 2.673991181512928506e+03 4.970413469035075416e+00
3.773233479948618463e+00 3.237042295816904947e+00 -7.735206847893953686e-02 -5.013798015426235676e-03 6.084965398524593873e-03 6.857455760448549114e-05 2.271415092956420878e+01 2.674024131512928307e+03 4.972093830732755571e+00
3.717474017826428945e+00 3.303573948018251549e+00 -7.658568054936189251e-02 -5.113037644905050333e-03 5.998313192986973533e-03 7.061398025859846471e-05 2.362832357529961058e+01 2.674057081512928107e+03 4.973839489740766950e+00
3.660589458191508605e+00 3.369188796657354601e+00 -7.579638734632843100e-02 -5.210749997340252682e-03 5.909941865517594380e-03 7.263207125437233503e-05 2.454315008592356762e+01 2.674090031512927908e+03 4.975650050121993573e+00
3.602593734013462612e+00 3.433868351327741486e+00 -7.498437422690584775e-02 -5.306905308602732560e-03 5.819878334878881253e-03 7.462821586174008112e-05 2.545865449864064800e+01 2.674122981512927709e+03 4.977525100185991036e+00
3.543501065976510489e+00 3.497594293377676689e+00 -7.414983219909697387e-02 -5.401474288853208572e-03 5.728150035294728507e-03 7.660180603571738590e-05 2.637486072266689519e+01 2.674155931512927509e+03 4.979464212469039808e+00
3.483325961818229732e+00 3.560348479764698038e+00 -7.329295792284888644e-02 -5.494428131464172867e-03 5.634784908093785384e-03 7.855224060161832987e-05 2.729179253410195471e+01 2.674188881512927310e+03 4.981466943714548457e+00
3.422083215640260967e+00 3.622112946970251990e+00 -7.241395371076365939e-02 -5.585738521794709685e-03 5.539811393198240848e-03 8.047892543818006535e-05 2.820947357076240181e+01 2.674221831512927110e+03 4.983532834854039528e+00
3.359787907187994804e+00 3.682869914975190451e+00 -7.151302752846137867e-02 -5.675377645815379152e-03 5.443258420460765461e-03 8.238127365853709777e-05 2.912792732697549525e+01 2.674254781512926911e+03 4.985661410988750930e+00
3.296455401096115789e+00 3.742601791296946256e+00 -7.059039299454240857e-02 -5.763318198580653570e-03 5.345155400852182916e-03 8.425870578899313215e-05 3.004717714833245523e+01 2.674287731512926712e+03 4.987852181372057103e+00
3.232101346096861061e+00 3.801291175089057450e+00 -6.964626938009674251e-02 -5.849533392546259897e-03 5.245532217502604268e-03 8.611064994553409280e-05 3.096724622640087077e+01 2.674320681512926512e+03 4.990104639392811237e+00
3.166741674187819822e+00 3.858920861303581695e+00 -6.868088160770459416e-02 -5.933996965728928659e-03 5.144419216598761398e-03 8.793654200802962398e-05 3.188815759339557232e+01 2.674353631512926313e+03 4.992418262559765729e+00
3.100392599755938949e+00 3.915473844916911084e+00 -6.769446024987253729e-02 -6.016683189706053050e-03 5.041847198140228525e-03 8.973582579206975589e-05 3.280993411680742611e+01 2.674386581512926114e+03 4.994792512487213010e+00
3.033070618654504447e+00 3.970933325219287990e+00 -6.668724152684775419e-02 -6.097566877452811375e-03 4.937847406557464326e-03 9.150795321838379982e-05 3.373259849398973387e+01 2.674419531512925914e+03 4.997226834882001256e+00
2.964792507229686791e+00 4.025282710168331057e+00 -6.565946730375180063e-02 -6.176623391014375401e-03 4.832451521194454543e-03 9.325238447979071824e-05 3.465617324670181176e+01 2.674452481512925715e+03 4.999720659532091105e+00
2.895575321293220927e+00 4.078505620806648579e+00 -6.461138508697382432e-02 -6.253828649010883568e-03 4.725691646658868560e-03 9.496858820562967349e-05 3.558068071560952461e+01 2.674485431512925516e+03 5.002273400296771477e+00
2.825436395037804083e+00 4.130585895743609903e+00 -6.354324801976195258e-02 -6.329159133972837165e-03 4.617600303042704996e-03 9.665604162362043464e-05 3.650614305474268662e+01 2.674518381512925316e+03 5.004884455098754792e+00
2.754393339891647585e+00 4.181507595701163815e+00 -6.245531487695085010e-02 -6.402591899504774496e-03 4.508210416016328499e-03 9.831423071910516491e-05 3.743258222590912254e+01 2.674551331512925117e+03 5.007553205918271466e+00
2.682464043308697921e+00 4.231255008123473438e+00 -6.134785005876216418e-02 -6.474104577274959228e-03 4.397555306799013318e-03 9.994265039162212325e-05 3.836001999306528631e+01 2.674584281512924917e+03 5.010279018789359995e+00
2.609666667490897485e+00 4.279812651850052774e+00 -6.022112358361276369e-02 -6.543675383828986489e-03 4.285668682008957411e-03 1.015408046087643609e-04 3.928847791664405520e+01 2.674617231512924718e+03 5.013061243798492939e+00
2.536019648038892349e+00 4.327165281851916845e+00 -5.907541107986638562e-02 -6.611283127225226798e-03 4.172584623395959001e-03 1.031082065572755049e-04 4.021797734783902456e+01 2.674650181512924519e+03 5.015899215085780405e+00
2.461541692527500214e+00 4.373297894030192090e+00 -5.791099377646067442e-02 -6.676907213490112895e-03 4.058337577459730609e-03 1.046443787913382579e-04 4.114853942284648980e+01 2.674683131512924319e+03 5.018792250848826519e+00
2.386251779002316997e+00 4.418195730076427630e+00 -5.672815849234390251e-02 -6.740527652891250242e-03 3.942962344957202069e-03 1.061488533780089789e-04 4.208018505706480994e+01 2.674716081512924120e+03 5.021739653349547972e+00
2.310169154393705515e+00 4.461844282393772509e+00 -5.552719762465172654e-02 -6.802125066026503721e-03 3.826494070301855645e-03 1.076211720397545043e-04 4.301293493925202682e+01 2.674749031512923921e+03 5.024740708924012367e+00
2.233313332844492738e+00 4.504229299078020610e+00 -5.430840913555617239e-02 -6.861680689727108103e-03 3.708968230858410067e-03 1.090608862940475551e-04 4.394680952564215204e+01 2.674781981512923721e+03 5.027794687995592149e+00
2.155704093947558242e+00 4.545336788957421881e+00 -5.307209653771542690e-02 -6.919176382773167301e-03 3.590420626136058783e-03 1.104675575899795168e-04 4.488182903402083923e+01 2.674814931512923522e+03 5.030900845091557549e+00
2.077361480889649670e+00 4.585153026689939182e+00 -5.181856887825540131e-02 -6.974594631419601259e-03 3.470887366883594009e-03 1.118407574418470228e-04 4.581801343776131574e+01 2.674847881512923323e+03 5.034058418863308404e+00
1.998305798497601149e+00 4.623664557916614015e+00 -5.054814072121124879e-02 -7.027918554731027792e-03 3.350404864089728558e-03 1.131800675596725887e-04 4.675538245982136232e+01 2.674880831512923123e+03 5.037266632110489084e+00
1.918557611183196343e+00 4.660858204469413124e+00 -4.926113212835685901e-02 -7.079131909723845525e-03 3.229009817891947444e-03 1.144850799766202826e-04 4.769395556670237113e+01 2.674913781512922924e+03 5.040524691809116220e+00
1.838137740782944007e+00 4.696721069631909273e+00 -4.795786863835079655e-02 -7.128219096314004390e-03 3.106739206397316194e-03 1.157553971732657713e-04 4.863375196237182507e+01 2.674946731512922725e+03 5.043831789143971456e+00
1.757067264288908692e+00 4.731240543450931924e+00 -4.663868124412515886e-02 -7.175165162068952718e-03 2.983630274418549652e-03 1.169906321986852508e-04 4.957479058215009360e+01 2.674979681512922525e+03 5.047187099545427102e+00
1.675367511466963943e+00 4.764404308097161866e+00 -4.530390636844496693e-02 -7.219955806762284704e-03 2.859720522128914380e-03 1.181904087883239564e-04 5.051709008656316513e+01 2.675012631512922326e+03 5.050589782730927624e+00
1.593060062358617524e+00 4.796200343272560396e+00 -4.395388583756493217e-02 -7.262577386729731667e-03 2.735047693639296607e-03 1.193543614786102107e-04 5.146066885516281530e+01 2.675045581512922126e+03 5.054038982751329456e+00
1.510166744662733374e+00 4.826616931662294441e+00 -4.258896685290940870e-02 -7.303016919025151835e-03 2.609649765500980656e-03 1.204821357182790252e-04 5.240554498031556108e+01 2.675078531512921927e+03 5.057533828042277690e+00
1.426709630993459044e+00 4.855642664428705402e+00 -4.120950196070297111e-02 -7.341262085375256652e-03 2.483564935137648044e-03 1.215733879763720678e-04 5.335173626096246835e+01 2.675111481512921728e+03 5.061073431480879847e+00
1.342711036010612036e+00 4.883266446744713996e+00 -3.981584901947680250e-02 -7.377301235931890515e-03 2.356831609210032017e-03 1.226277858468802890e-04 5.429926019635146872e+01 2.675144431512921528e+03 5.064656890447820636e+00
1.258193513418990550e+00 4.909477503363853579e+00 -3.840837116537876295e-02 -7.411123392820673055e-03 2.229488391916903834e-03 1.236450081499981726e-04 5.524813397974417484e+01 2.675177381512921329e+03 5.068283286895177042e+00
1.173179852832917813e+00 4.934265384224019613e+00 -3.698743677521280221e-02 -7.442718253484976142e-03 2.101574073235852429e-03 1.246247450299581283e-04 5.619837449209934022e+01 2.675210331512921130e+03 5.071951687420107824e+00
1.087693076502504352e+00 4.957619970081836414e+00 -3.555341942713503151e-02 -7.472076193824173096e-03 1.973127617107474797e-03 1.255666980494155494e-04 5.714999829573533674e+01 2.675243281512920930e+03 5.075661143344644799e+00
1.001756435898142339e+00 4.979531478174354042e+00 -3.410669785893409578e-02 -7.499188271125240696e-03 1.844188149566608308e-03 1.264705802803559390e-04 5.810302162797361802e+01 2.675276231512920731e+03 5.079410690801784867e+00
9.153934081497085984e-01 4.999990467904697589e+00 -3.264765592382258552e-02 -7.524046226786787646e-03 1.714794946824126217e-03 1.273361163914954832e-04 5.905746039476628795e+01 2.675309181512920532e+03 5.083199350828087937e+00
8.286276923371854730e-01 5.018987846548027321e+00 -3.117668254366914513e-02 -7.546642488834721940e-03 1.584987423303036227e-03 1.281630427321502150e-04 6.001333016430979939e+01 2.675342131512920332e+03 5.087026129462996593e+00
7.414832056293412244e-01 5.036514874974109546e+00 -2.969417165959983146e-02 -7.566970174228723582e-03 1.454805119632489666e-03 1.289511074125460673e-04 6.097064616064805165e+01 2.675375081512920133e+03 5.090890017855068450e+00
6.539840792671877123e-01 5.052563173382572437e+00 -2.820052217989775512e-02 -7.585023090958905971e-03 1.324287690603282840e-03 1.297000703805472916e-04 6.192942325726736641e+01 2.675408031512919933e+03 5.094789992375340582e+00
5.661546543891448069e-01 5.067124727046744326e+00 -2.669613792513326686e-02 -7.600795739931952982e-03 1.193474893088649399e-03 1.304097034947783863e-04 6.288967597068677406e+01 2.675440981512919734e+03 5.098725014738012540e+00
4.780194776947772062e-01 5.080191892061891146e+00 -2.518142757045540442e-02 -7.614283316646188772e-03 1.062406573933923071e-03 1.310797905941185561e-04 6.385141845404645267e+01 2.675473931512919535e+03 5.102694032128661128e+00
3.896032969441465821e-01 5.091757401093391699e+00 -2.365680458497778846e-02 -7.625481712655090248e-03 9.311226578187986125e-04 1.317101275635459057e-04 6.481466449069796454e+01 2.675506881512919335e+03 5.106695977340169890e+00
3.009310562899410457e-01 5.101814369120348580e+00 -2.212268716819379769e-02 -7.634387516818753015e-03 7.996631350959157274e-04 1.323005223963134261e-04 6.577942748779940985e+01 2.675539831512919136e+03 5.110729768916585591e+00
2.120278914395415659e-01 5.110356299169864336e+00 -2.057949818335536377e-02 -7.640998016342957777e-03 6.680680496093647537e-04 1.328507952524356575e-04 6.674572046991920615e+01 2.675572781512918937e+03 5.114794311305088215e+00
1.229191246444766294e-01 5.117377088037144972e+00 -1.902766508775401849e-02 -7.645311197605511068e-03 5.363774864969759418e-04 1.333607785134702261e-04 6.771355607265243748e+01 2.675605731512918737e+03 5.118888495016235218e+00
3.363025951467491642e-02 5.122871031986360180e+00 -1.746761985984225315e-02 -7.647325746769615719e-03 4.046315599799874788e-04 1.338303168335752290e-04 6.868294653625336821e+01 2.675638681512918538e+03 5.123011196792719879e+00
-5.581302434485350961e-02 5.126832832427091091e+00 -1.589979892313562668e-02 -7.647041050184087176e-03 2.728704011438619239e-04 1.342592671868300506e-04 6.965390369928800851e+01 2.675671631512918339e+03 5.127161279786770720e+00
-1.453848768771420219e-01 5.129257601561015179e+00 -1.432464306683917110e-02 -7.644457194570253473e-03 1.411341457139927459e-04 1.346474989108016964e-04 7.062643899231134981e+01 2.675704581512918139e+03 5.131337593746392756e+00
-2.350592832983676994e-01 5.130140867993325138e+00 -1.274259736314105849e-02 -7.639574966995571828e-03 9.462921829935314055e-06 1.349948937463460712e-04 7.160056343157285141e+01 2.675737531512917940e+03 5.135538975210645063e+00
-3.248100700068016211e-01 5.129478582303241829e+00 -1.115411108112225255e-02 -7.632395854633854289e-03 -1.221031621779877611e-04 1.353013458736311385e-04 7.257628761275518059e+01 2.675770481512917740e+03 5.139764247714041723e+00
-4.146109106774665265e-01 5.127267122567852553e+00 -9.559637597230006070e-03 -7.622922044312273326e-03 -2.535240300060781688e-04 1.355667619443700614e-04 7.355362170475052608e+01 2.675803431512917541e+03 5.144012222000355017e+00
-5.044353325441153224e-01 5.123503299833319424e+00 -7.959634302267253048e-03 -7.611156421845225416e-03 -3.847596495849001184e-04 1.357910611102568167e-04 7.453257544347863472e+01 2.675836381512917342e+03 5.148281696245848416e+00
-5.942567228699587867e-01 5.118184363527399583e+00 -6.354562504852671184e-03 -7.597102571155292007e-03 -5.157700452734076662e-04 1.359741750475924383e-04 7.551315812575236919e+01 2.675869331512917142e+03 5.152571456292201368e+00
-6.840483356084884337e-01 5.111308006807097293e+00 -4.744887331307164578e-03 -7.580764773181535542e-03 -6.465153100359553092e-04 1.361160479780977410e-04 7.649537860319460947e+01 2.675902281512916943e+03 5.156880275889180965e+00
-7.737832982553919381e-01 5.102872371835096565e+00 -3.131077621928361147e-03 -7.562148004575487865e-03 -7.769556175983449329e-04 1.362166366859038260e-04 7.747924527621225366e+01 2.675935231512916744e+03 5.161206916947238987e+00
-8.634346188924908461e-01 5.092876054978541234e+00 -1.513605823615401039e-03 -7.541257936185209211e-03 -9.070512345792765491e-04 1.362759105307158672e-04 7.846476608803210695e+01 2.675968181512916544e+03 5.165550129800156043e+00
-9.529751934244290457e-01 5.081318111923570413e+00 1.070521211905074900e-04 -7.518100931327899999e-03 -1.036762532593558765e-03 1.362938514571465198e-04 7.945194851880384590e+01 2.676001131512916345e+03 5.169908653477835792e+00
-1.042377813008501519e+00 5.068198062698964002e+00 1.730416889278581791e-03 -7.492684043851564196e-03 -1.166050000323276417e-03 1.362704540002156986e-04 8.044079957977598383e+01 2.676034081512916146e+03 5.174281215989379845e+00
-1.131615171677946785e+00 5.053515896602068125e+00 3.356005895182199213e-03 -7.465015015986348722e-03 -1.294874255553321455e-03 1.362057252870155872e-04 8.143132580754915750e+01 2.676067031512915946e+03 5.178666534616520600e+00
-1.220659874158718239e+00 5.037272077020144678e+00 4.983333413456748386e-03 -7.435102275986173008e-03 -1.423196057167610325e-03 1.360996850345392250e-04 8.242353325841379785e+01 2.676099981512915747e+03 5.183063316217537242e+00
-1.309484443879512350e+00 5.019467546140141678e+00 6.611910704740695845e-03 -7.402954935561418918e-03 -1.550976317102275778e-03 1.359523655436747317e-04 8.341742750277639118e+01 2.676132931512915548e+03 5.187470257541697549e+00
-1.398061331174691446e+00 5.000103729539801201e+00 8.241246145616748509e-03 -7.368582787103390534e-03 -1.678176112252313971e-03 1.357638116893661458e-04 8.441301361968130834e+01 2.676165881512915348e+03 5.191886045554332973e+00
-1.486362921679319937e+00 4.979182540653000366e+00 9.870845362282960195e-03 -7.331996300701483157e-03 -1.804756696327910505e-03 1.355340809069440205e-04 8.541029619143303364e+01 2.676198831512915149e+03 5.196309357772584292e+00
-1.574361544915471756e+00 4.956706385102047641e+00 1.150021136804245565e-02 -7.293206620953875119e-03 -1.930679511656940590e-03 1.352632431746301404e-04 8.640927929832558618e+01 2.676231781512914949e+03 5.200738862611884450e+00
-1.662029483068581781e+00 4.932678164889686911e+00 1.312884470461437615e-02 -7.252225563572781489e-03 -2.055906200930021892e-03 1.349513809922215388e-04 8.740996651348446278e+01 2.676264731512914750e+03 5.205173219743218560e+00
-1.749338979952385076e+00 4.907101282443450785e+00 1.475624358726419436e-02 -7.209065611785273227e-03 -2.180398618884488420e-03 1.345985893559599098e-04 8.841236089782769625e+01 2.676297681512914551e+03 5.209611080461171717e+00
-1.836262250160789700e+00 4.879979644504974345e+00 1.638190405374872344e-02 -7.163739912530764191e-03 -2.304118843923854808e-03 1.342049757295953375e-04 8.941646499515198343e+01 2.676330631512914351e+03 5.214051088062801931e+00
-1.922771488404608098e+00 4.851317665856856642e+00 1.800532011706349952e-02 -7.116262272456328267e-03 -2.427029189669074535e-03 1.337706600116513045e-04 9.042228082734978045e+01 2.676363581512914152e+03 5.218491878237332848e+00
-2.008838879030919511e+00 4.821120272879613644e+00 1.962598392197771255e-02 -7.066647153711059191e-03 -2.549092216438154489e-03 1.332957744989029354e-04 9.142980988976432855e+01 2.676396531512913953e+03 5.222932079466657385e+00
-2.094436605722588052e+00 4.789392906931229099e+00 2.124338590533753762e-02 -7.014909669540755899e-03 -2.670270742650717160e-03 1.327804638460776897e-04 9.243905314668828055e+01 2.676429481512913753e+03 5.227370313436636273e+00
-2.179536861374910206e+00 4.756141527541876357e+00 2.285701496010906011e-02 -6.961065579684292542e-03 -2.790527856153774723e-03 1.322248850217923018e-04 9.345001102701270668e+01 2.676462431512913554e+03 5.231805195459141800e+00
-2.264111858146506506e+00 4.721372615416290053e+00 2.446635860313423755e-02 -6.905131285573033219e-03 -2.909826925465605098e-03 1.316292072607387327e-04 9.446268342003249074e+01 2.676495381512913355e+03 5.236235334904820071e+00
-2.348133837680825398e+00 4.685093175236350937e+00 2.607090314656070745e-02 -6.847123825334817081e-03 -3.028131610934023735e-03 1.309936120121334201e-04 9.547706967141481016e+01 2.676528331512913155e+03 5.240659335646497219e+00
-2.431575081494648849e+00 4.647310738256441809e+00 2.767013387290541415e-02 -6.787060868603961468e-03 -3.145405875805784221e-03 1.303182928844462505e-04 9.649316857933742142e+01 2.676561281512912956e+03 5.245075796513132715e+00
-2.514407921529583589e+00 4.608033364684201771e+00 2.926353521370608779e-02 -6.724960711138933643e-03 -3.261613997203749709e-03 1.296034555864254364e-04 9.751097839080198071e+01 2.676594231512912756e+03 5.249483311754284287e+00
-2.596604750862130828e+00 4.567269645839296288e+00 3.085059093170664998e-02 -6.660842269249271468e-03 -3.376720577008409090e-03 1.288493178644368380e-04 9.853049679813058503e+01 2.676627181512912557e+03 5.253880471514900563e+00
-2.678138034567791426e+00 4.525028706082936836e+00 3.243078430652000105e-02 -6.594725074033501618e-03 -3.490690552640492248e-03 1.280561094361359973e-04 9.955172093565047930e+01 2.676660131512912358e+03 5.258265862320389061e+00
-2.758980320734224279e+00 4.481320204510939043e+00 3.400359832370428159e-02 -6.526629265429780523e-03 -3.603489207741374968e-03 1.272240719204940831e-04 1.005746473765740774e+02 2.676693081512912158e+03 5.262638067571781875e+00
-2.839104251618207453e+00 4.436154336403203224e+00 3.556851586718296626e-02 -6.456575586081069081e-03 -3.715082182747997050e-03 1.263534587641986688e-04 1.015992721300803936e+02 2.676726031512911959e+03 5.266995668050859614e+00
-2.918482574940889140e+00 4.389541834422543864e+00 3.712501991493490777e-02 -6.384585375016723317e-03 -3.825435485359152468e-03 1.254445351644508679e-04 1.026255906386046632e+02 2.676758981512911760e+03 5.271337242435065740e+00
-2.997088155315423386e+00 4.341493969556016630e+00 3.867259373787197696e-02 -6.310680561152413534e-03 -3.934515500889846501e-03 1.244975779881841397e-04 1.036535977753416233e+02 2.676791931512911560e+03 5.275661367822017667e+00
-3.074893985800837282e+00 4.292022551791908391e+00 4.021072110181888454e-02 -6.234883656610380742e-03 -4.042289002510668881e-03 1.235128756877276995e-04 1.046832878419696016e+02 2.676824881512911361e+03 5.279966620263429000e+00
-3.151873199575667694e+00 4.241139930525753776e+00 4.173888647250215828e-02 -6.157217749862001037e-03 -4.148723161369006693e-03 1.224907282129413107e-04 1.057146545666010411e+02 2.676857831512911162e+03 5.284251575308211990e+00
-3.227999081724556518e+00 4.188858994688881232e+00 4.325657522344937556e-02 -6.077706498694847130e-03 -4.253785556589010503e-03 1.214314469198476840e-04 1.067476911019654437e+02 2.676890781512910962e+03 5.288514808554532820e+00
-3.303245081130773642e+00 4.135193172593137234e+00 4.476327384669580994e-02 -5.996374123006260187e-03 -4.357444185147336078e-03 1.203353544757899946e-04 1.077823900238314536e+02 2.676923731512910763e+03 5.292754896210576376e+00
-3.377584822467225134e+00 4.080156431485659319e+00 4.625847016618641477e-02 -5.913245397425756500e-03 -4.459667471621568680e-03 1.192027847611447952e-04 1.088187433296730404e+02 2.676956681512910563e+03 5.296970415663737164e+00
-3.450992118278290111e+00 4.023763276807735600e+00 4.774165355375808995e-02 -5.828345643768449540e-03 -4.560424277808373082e-03 1.180340827676188781e-04 1.098567424375864050e+02 2.676989631512910364e+03 5.301159946057979688e+00
-3.523440981144585038e+00 3.966028751151919884e+00 4.921231514758127312e-02 -5.741700723321722585e-03 -4.659683912208551285e-03 1.168296044931605945e-04 1.108963781854624244e+02 2.677022581512910165e+03 5.305322068879038788e+00
-3.594905635922247544e+00 3.906968432912039102e+00 5.066994807293036251e-02 -5.653337028967711508e-03 -4.757416139375903602e-03 1.155897168335206365e-04 1.119376408304214436e+02 2.677055531512909965e+03 5.309455368547173926e+00
-3.665360532048386411e+00 3.846598434620559281e+00 5.211404766515322085e-02 -5.563281477143708006e-03 -4.853591189127282393e-03 1.143147974704910951e-04 1.129805200485141086e+02 2.677088481512909766e+03 5.313558433017125715e+00
-3.734780355903747129e+00 3.784935400968470365e+00 5.354411169469761034e-02 -5.471561499643180781e-03 -4.948179765610868572e-03 1.130052347568603064e-04 1.140250049346953176e+02 2.677121431512909567e+03 5.317629854384945176e+00
-3.803140043223551370e+00 3.721996506502766255e+00 5.495964059405118729e-02 -5.378205035259796436e-03 -5.041153056229955194e-03 1.116614275981170438e-04 1.150710840030748443e+02 2.677154381512909367e+03 5.321668229501296032e+00
-3.870414791547251987e+00 3.657799452997020140e+00 5.636013768644561328e-02 -5.283240521276960644e-03 -5.132482740419584862e-03 1.102837853309394266e-04 1.161187451874504148e+02 2.677187331512909168e+03 5.325672160590913862e+00
-3.936580072697439814e+00 3.592362466490900186e+00 5.774510941616687459e-02 -5.186696884805582289e-03 -5.222140998273207269e-03 1.088727275985076453e-04 1.171679758421275892e+02 2.677220281512908969e+03 5.329640255877750477e+00
-4.001611645278264184e+00 3.525704293994585736e+00 5.911406558031379738e-02 -5.088603533972568121e-03 -5.310100519016946498e-03 1.074286842226762406e-04 1.182187627430314478e+02 2.677253231512908769e+03 5.333571130215468692e+00
-4.065485567183141136e+00 3.457844199854522405e+00 6.046651956183633769e-02 -4.988990348962830425e-03 -5.396334509328705106e-03 1.059520950730461609e-04 1.192710920891134663e+02 2.677286181512908570e+03 5.337463405722788323e+00
-4.128178208101524582e+00 3.388801961777258231e+00 6.180198856368338683e-02 -4.887887672917502584e-03 -5.480816701499659042e-03 1.044434099329765640e-04 1.203249495040589068e+02 2.677319131512908370e+03 5.341315712423310380e+00
-4.189666262014251963e+00 3.318597866508311789e+00 6.311999384388514156e-02 -4.785326302691109493e-03 -5.563521361435680088e-03 1.029030883625759780e-04 1.213803200382970431e+02 2.677352081512908171e+03 5.345126688889313193e+00
-4.249926759666698750e+00 3.247252705163550690e+00 6.442006095138723409e-02 -4.681337479470547291e-03 -5.644423296496174809e-03 1.013315995587161334e-04 1.224371881713199883e+02 2.677385031512907972e+03 5.348894982889087935e+00
-4.308937081008875403e+00 3.174787768210828531e+00 6.570171996245320611e-02 -4.575952879258754664e-03 -5.723497863168001618e-03 9.972942221211021066e-05 1.234955378143108078e+02 2.677417981512907772e+03 5.352619252037305486e+00
-4.366674967591423595e+00 3.101224840099906288e+00 6.696450571744548552e-02 -4.469204603225813976e-03 -5.800720974572152674e-03 9.809704436149839480e-05 1.245553523130865869e+02 2.677450931512907573e+03 5.356298164447926169e+00
-4.423118534906182120e+00 3.026586193539356096e+00 6.820795805778955001e-02 -4.361125167930713156e-03 -5.876069107800805866e-03 9.643496324498741345e-05 1.256166144513577478e+02 2.677483881512907374e+03 5.359930399389162048e+00
-4.478246284660060361e+00 2.950894583419137351e+00 6.943162206292624594e-02 -4.251747495416431134e-03 -5.949519311082670375e-03 9.474368514858612443e-05 1.266793064543062854e+02 2.677516831512907174e+03 5.363514647939942925e+00
-4.532037116970585977e+00 2.874173240378310901e+00 7.063504828704890437e-02 -4.141104903181571685e-03 -6.021049210774299595e-03 9.302372525198653876e-05 1.277434099924859936e+02 2.677549781512906975e+03 5.367049613647366435e+00
-4.584470342471536064e+00 2.796445864017548466e+00 7.181779299542077888e-02 -4.029231094031567560e-03 -6.090637018175316594e-03 9.127560747163488038e-05 1.288089061860458457e+02 2.677582731512906776e+03 5.370534013184598443e+00
-4.635525694316937617e+00 2.717736615756497720e+00 7.297941840006612335e-02 -3.916160145812405680e-03 -6.158261536165483482e-03 8.949986430114120046e-05 1.298757756092788043e+02 2.677615681512906576e+03 5.373966577008655321e+00
-4.685183340071515268e+00 2.638070111336754842e+00 7.411949289462159418e-02 -3.801926501030277340e-03 -6.223902165661519999e-03 8.769703664907747408e-05 1.309439982954966410e+02 2.677648631512906377e+03 5.377346050017513868e+00
-4.733423893475785960e+00 2.557471412971191960e+00 7.523759128813661823e-02 -3.686564956359983641e-03 -6.287538911891807358e-03 8.586767367421079976e-05 1.320135537422326877e+02 2.677681581512906178e+03 5.380671192205967124e+00
-4.780228426073771963e+00 2.475966021141283946e+00 7.633329503760534485e-02 -3.570110652045554740e-03 -6.349152390486985896e-03 8.401233261822469225e-05 1.330844209167726149e+02 2.677714531512905978e+03 5.383940779319663861e+00
-4.825578478691343598e+00 2.393579866044220239e+00 7.740619247901185662e-02 -3.452599061196221474e-03 -6.408723833384603365e-03 8.213157863597816586e-05 1.341565782620135110e+02 2.677747481512905779e+03 5.387153603506719790e+00
-4.869456072753250098e+00 2.310339298692086984e+00 7.845587905667031348e-02 -3.334065978980894386e-03 -6.466235094546080898e-03 8.022598462335311833e-05 1.352300037026521977e+02 2.677780431512905579e+03 5.390308473966319625e+00
-4.911843721426717657e+00 2.226271081666066909e+00 7.948195755063575119e-02 -3.214547511724691158e-03 -6.521668655484137885e-03 7.829613104274597390e-05 1.363046746517007932e+02 2.677813381512905380e+03 5.393404217593722016e+00
-4.952724440579712173e+00 2.141402379528695832e+00 8.048403830196607101e-02 -3.094080065910531294e-03 -6.575007630599119697e-03 7.634260574625221184e-05 1.373805680173307451e+02 2.677846331512905181e+03 5.396439679621017227e+00
